landing_point_id,id,name,latitude,longitude
6299,coxs-bazar-bangladesh,"Cox’s Bazar, Bangladesh",21.429180,91.994931
15020,kuakata-bangladesh,"Kuakata, Bangladesh",21.816736,90.116612
15021,matara-sri-lanka,"Matara, Sri Lanka",5.940833,80.539861
10684,qalhat-oman,"Qalhat, Oman",23.615093,58.591048
5346,toulon-france,"Toulon, France",43.125293,5.930343
10399,clarenville-nl-canada,"Clarenville, NL, Canada",48.168223,-53.964549
10398,iqaluit-nu-canada,"Iqaluit, NU, Canada",63.748612,-68.519726
16013,linao-chile,"Linao, Chile",-41.991131,-73.504464
16012,meimen-chile,"Meimen, Chile",-41.806922,-73.155294
8682,ayre-of-cara-united-kingdom,"Ayre of Cara, United Kingdom",58.833272,-2.900119
16809,bp-clair-ridge-united-kingdom,"BP Clair Ridge, United Kingdom",60.441049,-2.294930
8680,banff-united-kingdom,"Banff, United Kingdom",57.666865,-2.523654
10353,glen-lyon-united-kingdom,"Glen Lyon, United Kingdom",60.333074,-4.333419
8684,maywick-united-kingdom,"Maywick, United Kingdom",60.003984,-1.323802
8683,sandwick-united-kingdom,"Sandwick, United Kingdom",59.995976,-1.238694
8681,torshavn-faroe-islands,"Torshavn, Faroe Islands",62.017460,-6.771845
16372,thanlyin-myanmar,"Thanlyin, Myanmar",16.758744,96.248224
16758,baie-longue-saint-martin,"Baie Longue, Saint Martin",18.059651,-63.145706
10783,philipsburg-sint-maarten,"Philipsburg, Sint Maarten",18.030205,-63.045828
9018,sharjah-united-arab-emirates,"Sharjah, United Arab Emirates",25.352333,55.392192
18083,sir-abu-nuayr-island-united-arab-emirates,"Sir Abu Nu'Ayr Island, United Arab Emirates",25.240836,54.221119
13377,carrickfergus-united-kingdom,"Carrickfergus, United Kingdom",54.713670,-5.808174
13376,saltcoats-united-kingdom,"Saltcoats, United Kingdom",55.637580,-4.783516
7811,bintulu-malaysia,"Bintulu, Malaysia",3.197004,113.068354
6009,kota-kinabalu-malaysia,"Kota Kinabalu, Malaysia",5.981335,116.074308
7809,miri-malaysia,"Miri, Malaysia",4.425300,114.007415
17291,bawean-indonesia,"Bawean, Indonesia",-5.793491,112.585615
7847,kalianda-indonesia,"Kalianda, Indonesia",-5.769253,105.584912
17290,ujung-pankah-indonesia,"Ujung Pankah, Indonesia",-6.953338,112.598237
17309,hirtshals-denmark,"Hirtshals, Denmark",57.588194,9.959261
15392,larvik-norway,"Larvik, Norway",59.081111,10.016390
16362,tjele-denmark,"Tjele, Denmark",56.510801,9.611689
16571,ambon-indonesia,"Ambon, Indonesia",-3.655379,128.190706
16626,bandaneria-indonesia,"Bandaneria, Indonesia",-4.520181,129.872053
16574,fakfak-indonesia,"Fakfak, Indonesia",-3.097770,133.019414
16636,labuha-indonesia,"Labuha, Indonesia",-0.626796,127.480453
16625,masohi-indonesia,"Masohi, Indonesia",-3.297836,128.955256
16624,namlea-indonesia,"Namlea, Indonesia",-3.233415,127.085824
16573,sorong-indonesia,"Sorong, Indonesia",-0.882072,131.295391
16572,ternate-indonesia,"Ternate, Indonesia",0.789852,127.375375
16629,biak-indonesia,"Biak, Indonesia",-1.163472,136.053298
16633,kaimana-indonesia,"Kaimana, Indonesia",-3.679353,133.791483
16576,merauke-indonesia,"Merauke, Indonesia",-8.499087,140.405053
16628,sarmi-indonesia,"Sarmi, Indonesia",-2.175235,139.353296
16631,waisai-indonesia,"Waisai, Indonesia",-0.383361,130.857599
3145,oxwich-bay-united-kingdom,"Oxwich Bay, United Kingdom",51.557783,-4.169601
17334,allen-philippines,"Allen, Philippines",12.501380,124.282347
17333,santa-magdalena-philippines,"Santa Magdalena, Philippines",12.645301,124.107091
8484,mancora-peru,"Mancora, Peru",-4.154046,-81.053787
5849,puerto-san-jose-guatemala,"Puerto San Jose, Guatemala",13.934612,-90.822219
5806,buenaventura-colombia,"Buenaventura, Colombia",3.883675,-77.040301
5967,puerto-viejo-venezuela,"Puerto Viejo, Venezuela",10.611205,-67.029956
10727,sangano-angola,"Sangano, Angola",-9.490068,13.201444
9789,salinas-ecuador,"Salinas, Ecuador",-2.228488,-81.009062
10309,telisai-brunei,"Telisai, Brunei",4.703722,114.570599
16975,baie-mahault-guadeloupe,"Baie-Mahault, Guadeloupe",16.244480,-61.571725
18087,bunkum-bay-montserrat,"Bunkum Bay, Montserrat",16.772302,-62.220170
8835,canefield-dominica,"Canefield, Dominica",15.303329,-61.384843
18090,dickenson-bay-antigua-and-barbuda,"Dickenson Bay, Antigua and Barbuda",17.159563,-61.846850
6183,needhams-point-barbados,"Needham’s Point, Barbados",13.078789,-59.612725
8837,rodney-bay-saint-lucia,"Rodney Bay, Saint Lucia",14.035627,-60.988554
16976,st-louis-saint-martin,"St. Louis, Saint Martin",18.089929,-63.078145
6097,alexandria-australia,"Alexandria, Australia",-33.913674,151.196209
5781,brookvale-australia,"Brookvale, Australia",-33.761157,151.273991
5753,kahe-point-hi-united-states,"Kahe Point, HI, United States",21.353982,-158.130582
5752,spencer-beach-hi-united-states,"Spencer Beach, HI, United States",20.023105,-155.822087
5918,takapuna-new-zealand,"Takapuna, New Zealand",-36.787834,174.767921
5919,whenuapai-new-zealand,"Whenuapai, New Zealand",-36.788806,174.623388
17031,kiritimati-kiribati,"Kiritimati, Kiribati",1.872139,-157.427812
17030,nukunonu-tokelau,"Nukunonu, Tokelau",-9.174597,-171.811506
17015,savusavu-fiji,"Savusavu, Fiji",-16.808012,179.349750
17235,fortune-nl-canada,"Fortune, NL, Canada",47.071982,-55.827287
17234,lamaline-nl-canada,"Lamaline, NL, Canada",46.868952,-55.803275
17236,miquelon-langlade-saint-pierre-and-miquelon,"Miquelon-Langlade, Saint Pierre and Miquelon",47.083668,-56.349923
17237,saint-pierre-saint-pierre-and-miquelon,"Saint-Pierre, Saint Pierre and Miquelon",46.775843,-56.180631
13401,banana-bay-virgin-islands-u-s-,"Banana Bay, Virgin Islands (U.S.)",18.328220,-64.943776
13398,brewers-bay-virgin-islands-u-s-,"Brewer's Bay, Virgin Islands (U.S.)",18.342403,-64.975319
13396,christiansted-vi-united-states,"Christiansted, VI, United States",17.746661,-64.703151
13400,flamingo-bay-virgin-islands-u-s-,"Flamingo Bay, Virgin Islands (U.S.)",18.312830,-64.957790
13399,great-bay-virgin-islands-u-s-,"Great Bay, Virgin Islands (U.S.)",18.322472,-64.843190
13402,vila-olga-virgin-islands-u-s-,"Vila Olga, Virgin Islands (U.S.)",18.335728,-64.948024
16711,bomba-belize,"Bomba, Belize",17.925613,-88.294456
16710,san-pedro-belize,"San Pedro, Belize",17.911037,-87.978342
14645,las-caletillas-spain,"Las Caletillas, Spain",28.377279,-16.362365
14646,piedra-santa-spain,"Piedra Santa, Spain",28.040622,-15.408802
3904,georgetown-guyana,"Georgetown, Guyana",6.804497,-58.154841
9669,totness-suriname,"Totness, Suriname",5.886582,-56.375386
9671,breivika-norway,"Breivika, Norway",68.735047,16.553188
9672,longyearbyen-svalbard-norway,"Longyearbyen, Svalbard, Norway",78.218527,15.648794
5828,krdla-estonia,"Kärdla, Estonia",59.000860,22.738046
6171,norrtalge-sweden,"Norrtalge, Sweden",59.759662,18.701331
3126,turku-finland,"Turku, Finland",60.449310,22.259238
6000,vdd-sweden,"Väddö, Sweden",59.983381,18.816565
7412,farosund-sweden,"Farosund, Sweden",57.862980,19.055334
10498,taba-egypt,"Taba, Egypt",29.492578,34.894874
6084,condado-beach-pr-united-states,"Condado Beach, PR, United States",18.459899,-66.077955
8620,fuzhou-china,"Fuzhou, China",26.071095,119.303212
3537,aberdeen-united-kingdom,"Aberdeen, United Kingdom",57.153794,-2.106809
15386,farsund-norway,"Farsund, Norway",58.082773,6.752804
16556,ygarden-norway,"Øygarden, Norway",60.587347,4.830247
16619,tanjung-selor-indonesia,"Tanjung Selor, Indonesia",2.572032,117.819424
15884,raglan-new-zealand,"Raglan, New Zealand",-37.801382,174.871825
5745,highbridge-united-kingdom,"Highbridge, United Kingdom",51.222225,-2.975021
10682,al-kheesa-qatar,"Al-Kheesa, Qatar",25.294341,51.519374
10683,amwaj-island-bahrain,"Amwaj Island, Bahrain",26.228972,50.575820
8541,ballesteros-philippines,"Ballesteros, Philippines",18.409408,121.513953
5894,emi-japan,"Emi, Japan",35.062382,140.061108
5893,toyohashi-japan,"Toyohashi, Japan",34.769059,137.391578
7778,sardina-canary-islands-spain,"Sardina, Canary Islands, Spain",28.149918,-15.694032
17557,los-realejos-canary-islands-spain,"Los Realejos, Canary Islands, Spain",28.397552,-16.586439
15031,fish-camp-ak-united-states,"Fish Camp, AK, United States",59.949200,-154.858855
15033,igiugig-ak-united-states,"Igiugig, AK, United States",59.327800,-155.894743
15027,illiamna-ak-united-states,"Illiamna, AK, United States",59.754765,-154.906121
15028,kokhanok-ak-united-states,"Kokhanok, AK, United States",59.442158,-154.752752
15029,newhalen-ak-united-states,"Newhalen, AK, United States",59.718145,-154.899773
15030,nondalton-ak-united-states,"Nondalton, AK, United States",59.972650,-154.847723
15025,pedro-bay-ak-united-states,"Pedro Bay, AK, United States",59.787212,-154.106122
15026,pile-bay-ak-united-states,"Pile Bay, AK, United States",59.776054,-153.880487
15032,port-alsworth-ak-united-states,"Port Alsworth, AK, United States",60.200372,-154.336932
15024,williamsport-ak-united-states,"Williamsport, AK, United States",59.682403,-153.632147
14647,el-quawef-libya,"El-Quawef, Libya",31.760813,25.087361
17674,atafu-tokelau,"Atafu, Tokelau",-8.559090,-172.510886
17673,fakaofa-tokelau,"Fakaofa, Tokelau",-9.383816,-171.261470
9087,nukualofa-tonga,"Nuku'alofa, Tonga",-21.133286,-175.200032
17156,neiafu-tonga,"Neiafu, Tonga",-18.647685,-173.983685
17155,pangai-tonga,"Pangai, Tonga",-19.811428,-174.350261
5701,aktau-kazakhstan,"Aktau, Kazakhstan",43.650005,51.199989
3711,nedonna-beach-or-united-states,"Nedonna Beach, OR, United States",45.643734,-123.940072
17555,aguimes-canary-islands-spain,"Aguimes, Canary Islands, Spain",27.895462,-15.390735
17552,arrecife-canary-islands-spain,"Arrecife, Canary Islands, Spain",28.959501,-13.547597
17554,morrojable-canary-islands-spain,"Morrojable, Canary Islands, Spain",27.745256,-15.590405
17553,puerto-del-rosario-canary-islands-spain,"Puerto del Rosario, Canary Islands, Spain",28.496503,-13.862208
5721,gran-canaria-canary-islands-spain,"Gran Canaria, Canary Islands, Spain",27.957759,-15.596594
7781,lanzarote-canary-islands-spain,"Lanzarote, Canary Islands, Spain",29.038508,-13.650404
5876,trapani-italy,"Trapani, Italy",38.017952,12.513640
14807,pigeon-point-trinidad-and-tobago,"Pigeon Point, Trinidad and Tobago",11.165410,-60.840312
14806,toco-trinidad-and-tobago,"Toco, Trinidad and Tobago",10.831138,-60.949687
17016,leava-wallis-and-futuna,"Leava, Wallis and Futuna",-14.296838,-178.158108
16955,mata-utu-wallis-and-futuna,"Mata-Utu, Wallis and Futuna",-13.282001,-176.175000
16520,tuasivi-samoa,"Tuasivi, Samoa",-13.670594,-172.178161
9661,girne-cyprus,"Girne, Cyprus",35.299123,33.236281
9080,mersin-turkey,"Mersin, Turkey",36.799985,34.633350
10383,iskele-cyprus,"Iskele, Cyprus",35.284388,33.919475
10382,samandag-turkey,"Samandag, Turkey",36.082338,35.999267
17278,hemnesberget-norway,"Hemnesberget, Norway",66.224161,13.624454
17279,mo-i-rana-norway,"Mo I Rana, Norway",66.313711,14.141983
17277,utskarpen-norway,"Utskarpen, Norway",66.292959,13.563627
10381,dartmouth-united-kingdom,"Dartmouth, United Kingdom",50.351742,-3.578390
10379,st-ouens-bay-jersey,"St. Ouens Bay, Jersey",49.215711,-2.225901
17303,annobon-equatorial-guinea,"Annobon, Equatorial Guinea",-1.435135,5.636850
10414,ijmuiden-netherlands,"Ijmuiden, Netherlands",52.458518,4.613685
4992,redondo-beach-ca-united-states,"Redondo Beach, CA, United States",33.844472,-118.388025
7862,cabimas-venezuela,"Cabimas, Venezuela",10.395953,-71.451096
7789,carpano-venezuela,"Carúpano, Venezuela",10.666800,-63.250528
7863,chichiriviche-venezuela,"Chichiriviche, Venezuela",10.928573,-68.284497
7785,coro-venezuela,"Coro, Venezuela",11.402807,-69.677818
7787,cuman-venezuela,"Cumaná, Venezuela",10.454299,-64.182119
17038,higuerote-venezuela,"Higuerote, Venezuela",10.480348,-66.098109
4314,maracaibo-venezuela,"Maracaibo, Venezuela",10.688212,-71.598386
7788,porlamar-venezuela,"Porlamar, Venezuela",10.955252,-63.847610
7786,puerto-cabello-venezuela,"Puerto Cabello, Venezuela",10.478127,-68.009582
7348,puerto-la-cruz-venezuela,"Puerto La Cruz, Venezuela",10.202538,-64.644875
7194,westbury-ny-united-states,"Westbury, NY, United States",40.757104,-73.586826
9846,limbe-cameroon,"Limbe, Cameroon",4.014516,9.208466
9844,yzerfontein-south-africa,"Yzerfontein, South Africa",-33.348224,18.155530
17706,pegwell-barbados,"Pegwell, Barbados",13.062605,-59.536334
