origin,destination,cable_name,cable_id,cable_length,cable_rfs,owners,capacityTBPS
3411,3242,South American Crossing (SAC),south-american-crossing-sac,"20,000 km",2000 September,"Telecom Italia Sparkle,  Lumen",1091.4502018994983
3411,5750,South American Crossing (SAC),south-american-crossing-sac,"20,000 km",2000 September,"Telecom Italia Sparkle,  Lumen",1091.4502018994983
5750,3411,South American Crossing (SAC),south-american-crossing-sac,"20,000 km",2000 September,"Telecom Italia Sparkle,  Lumen",1091.4502018994983
5750,3331,South American Crossing (SAC),south-american-crossing-sac,"20,000 km",2000 September,"Telecom Italia Sparkle,  Lumen",1091.4502018994983
3331,5750,South American Crossing (SAC),south-american-crossing-sac,"20,000 km",2000 September,"Telecom Italia Sparkle,  Lumen",1091.4502018994983
3347,10727,South Atlantic Cable System (SACS),south-atlantic-cable-system-sacs,"6,165 km",2018 September,Angola Cables,1001.1255207606226
10727,3347,South Atlantic Cable System (SACS),south-atlantic-cable-system-sacs,"6,165 km",2018 September,Angola Cables,1001.1255207606226
3347,10095,South Atlantic Inter Link (SAIL),south-atlantic-inter-link-sail,"5,800 km",2020,"Camtel,  China Unicom",560.8606763441248
10095,3347,South Atlantic Inter Link (SAIL),south-atlantic-inter-link-sail,"5,800 km",2020,"Camtel,  China Unicom",560.8606763441248
5800,5930,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
5930,5800,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
5930,5849,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
5849,5930,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
5849,9789,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
9789,5849,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
9789,3331,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
3331,9789,South Pacific Cable System (SPSC)/Mistral,south-pacific-cable-system-spscmistral,"7,300 km",2021 June,"América Móvil,  Telxius",1835.8995529068661
4183,5937,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5937,4183,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5937,5885,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5885,5937,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5885,5856,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5856,5885,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5856,5980,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5980,5856,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5980,16316,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
16316,5980,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
16316,17229,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
17229,16316,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
17229,5883,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5883,17229,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5883,4265,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
4265,5883,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
4265,5982,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5982,4265,Southeast Asia-Japan Cable 2 (SJC2),southeast-asia-japan-cable-2-sjc2,"10,500 km",2022,"China Mobile,  Chunghwa Telecom,  Facebook,  KDDI,  Singtel,  SK Broadband,  VNPT-Vinaphone,  True Corporation,  Telin,  DongHwa Telecom",1370.2794434859952
5885,5856,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
5856,5885,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
5856,9603,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
9603,5856,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
9603,5803,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
5803,9603,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
5803,10309,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
10309,5803,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
10309,5938,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
5938,10309,Southeast Asia Japan Cable (SJC),southeast-asia-japan-cable-sjc,"8,900 km",2013 June,"Globe Telecom,  Google,  KDDI,  Telkom Indonesia,  Singtel,  China Telecom,  National Telecom,  China Mobile,  Chunghwa Telecom,  Unified National Networks (UNN)",1393.646856613635
16975,8834,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8834,16975,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8834,4356,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
4356,8834,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
4356,18087,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
18087,4356,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
18087,8835,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8835,18087,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8835,8838,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8838,8835,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8838,18090,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
18090,8838,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
18090,15452,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
15452,18090,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
15452,4219,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
4219,15452,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
4219,5905,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
5905,4219,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
5905,6183,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
6183,5905,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
6183,17317,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
17317,6183,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
17317,8837,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8837,17317,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
8837,4262,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
4262,8837,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
4262,5750,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
5750,4262,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
5750,16976,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
16976,5750,Southern Caribbean Fiber,southern-caribbean-fiber,"3,000 km",2006 September,Digicel,1763.7574344332768
6097,5781,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5781,6097,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5781,3649,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
3649,5781,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
3649,5753,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5753,3649,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5753,5751,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5751,5753,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5751,5752,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5752,5751,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5752,4268,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
4268,5752,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
4268,5918,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5918,4268,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5918,5919,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
5919,5918,Southern Cross Cable Network (SCCN),southern-cross-cable-network-sccn,"30,500 km",2000 November,Southern Cross Cable Network,48.83150053901277
6097,5705,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
5705,6097,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
5705,17031,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
17031,5705,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
17031,3678,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
3678,17031,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
3678,17030,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
17030,3678,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
17030,17015,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
17015,17030,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
17015,4268,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
4268,17015,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
4268,5918,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
5918,4268,Southern Cross NEXT,southern-cross-next,"13,700 km",2022 Q2,Southern Cross Cable Network,470.55142093103484
17235,17234,St. Pierre and Miquelon Cable,st-pierre-and-miquelon-cable,200 km,2018 May,French Authority of St. Pierre and Miquelon,899.4431770746644
17234,17235,St. Pierre and Miquelon Cable,st-pierre-and-miquelon-cable,200 km,2018 May,French Authority of St. Pierre and Miquelon,899.4431770746644
17234,17236,St. Pierre and Miquelon Cable,st-pierre-and-miquelon-cable,200 km,2018 May,French Authority of St. Pierre and Miquelon,899.4431770746644
17236,17234,St. Pierre and Miquelon Cable,st-pierre-and-miquelon-cable,200 km,2018 May,French Authority of St. Pierre and Miquelon,899.4431770746644
17236,17237,St. Pierre and Miquelon Cable,st-pierre-and-miquelon-cable,200 km,2018 May,French Authority of St. Pierre and Miquelon,899.4431770746644
17237,17236,St. Pierre and Miquelon Cable,st-pierre-and-miquelon-cable,200 km,2018 May,French Authority of St. Pierre and Miquelon,899.4431770746644
13401,13398,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13398,13401,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13398,13396,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13396,13398,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13396,13400,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13400,13396,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13400,13397,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13397,13400,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13397,13399,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13399,13397,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13399,13402,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
13402,13399,St. Thomas-St. Croix System,st-thomas-st-croix-system,183 km,2013 July,"Virgin Islands Next Generation Networks,  Inc.",1302.704811177437
16711,16710,Strategic Evolution Underwater Link (SEUL),strategic-evolution-underwater-link-seul,24 km,2017 July,Belize Telemedia,1554.081277288506
16710,16711,Strategic Evolution Underwater Link (SEUL),strategic-evolution-underwater-link-seul,24 km,2017 July,Belize Telemedia,1554.081277288506
14645,14646,Subcan Link 1,subcan-link-1,143 km,2002 May,Cable Submarine de Canarias,1551.7897731914093
14646,14645,Subcan Link 1,subcan-link-1,143 km,2002 May,Cable Submarine de Canarias,1551.7897731914093
14645,14646,Subcan Link 2,subcan-link-2,136 km,2002 May,Cable Submarine de Canarias,1144.2396533255603
14646,14645,Subcan Link 2,subcan-link-2,136 km,2002 May,Cable Submarine de Canarias,1144.2396533255603
16617,9723,Sumatera Bangka Cable System (SBCS),sumatera-bangka-cable-system-sbcs,57 km,2014,Telkom Indonesia,944.6811039547655
9723,16617,Sumatera Bangka Cable System (SBCS),sumatera-bangka-cable-system-sbcs,57 km,2014,Telkom Indonesia,944.6811039547655
8838,3904,Suriname-Guyana Submarine Cable System (SG-SCS),suriname-guyana-submarine-cable-system-sg-scs,"1,249 km",2010 July,"Guyana Telephone and Telegraph (GT&T),  Telesur",1201.897935923322
3904,8838,Suriname-Guyana Submarine Cable System (SG-SCS),suriname-guyana-submarine-cable-system-sg-scs,"1,249 km",2010 July,"Guyana Telephone and Telegraph (GT&T),  Telesur",1201.897935923322
3904,9669,Suriname-Guyana Submarine Cable System (SG-SCS),suriname-guyana-submarine-cable-system-sg-scs,"1,249 km",2010 July,"Guyana Telephone and Telegraph (GT&T),  Telesur",1201.897935923322
9669,3904,Suriname-Guyana Submarine Cable System (SG-SCS),suriname-guyana-submarine-cable-system-sg-scs,"1,249 km",2010 July,"Guyana Telephone and Telegraph (GT&T),  Telesur",1201.897935923322
9671,9672,Svalbard Undersea Cable System,svalbard-undersea-cable-system,"2,714 km",2004 January,Telenor,1883.0646566533198
9672,9671,Svalbard Undersea Cable System,svalbard-undersea-cable-system,"2,714 km",2004 January,Telenor,1883.0646566533198
5736,3145,Swansea-Brean,swansea-brean,97 km,1993,Vodafone,38.6372915894941
3145,5736,Swansea-Brean,swansea-brean,97 km,1993,Vodafone,38.6372915894941
5828,5952,Sweden-Estonia (EE-S 1),sweden-estonia-ee-s-1,240 km,1995 June,"Telia Carrier,  Telia Eesti,  GN Great Nordic",574.5063714493232
5952,5828,Sweden-Estonia (EE-S 1),sweden-estonia-ee-s-1,240 km,1995 June,"Telia Carrier,  Telia Eesti,  GN Great Nordic",574.5063714493232
5952,3089,Sweden-Estonia (EE-S 1),sweden-estonia-ee-s-1,240 km,1995 June,"Telia Carrier,  Telia Eesti,  GN Great Nordic",574.5063714493232
3089,5952,Sweden-Estonia (EE-S 1),sweden-estonia-ee-s-1,240 km,1995 June,"Telia Carrier,  Telia Eesti,  GN Great Nordic",574.5063714493232
6171,3126,Sweden-Finland 4 (SFS-4),sweden-finland-4-sfs-4,254 km,1993 December,"Telia Carrier,  Elisa Corporation",103.74844747026413
3126,6171,Sweden-Finland 4 (SFS-4),sweden-finland-4-sfs-4,254 km,1993 December,"Telia Carrier,  Elisa Corporation",103.74844747026413
5830,6000,Sweden-Finland Link (SFL),sweden-finland-link-sfl,142 km,1994,"Telia Carrier,  Elisa Corporation",653.1105096337346
6000,5830,Sweden-Finland Link (SFL),sweden-finland-link-sfl,142 km,1994,"Telia Carrier,  Elisa Corporation",653.1105096337346
7412,3063,Sweden-Latvia,sweden-latvia,391 km,2005 January,Latvia State Radio and Television Centre,1170.695460565722
3063,7412,Sweden-Latvia,sweden-latvia,391 km,2005 January,Latvia State Radio and Television Centre,1170.695460565722
3063,5897,Sweden-Latvia,sweden-latvia,391 km,2005 January,Latvia State Radio and Television Centre,1170.695460565722
5897,3063,Sweden-Latvia,sweden-latvia,391 km,2005 January,Latvia State Radio and Television Centre,1170.695460565722
4363,10498,Taba-Aqaba,taba-aqaba,13 km,1998,National Electric Power Company of Jordan,324.8301519251894
10498,4363,Taba-Aqaba,taba-aqaba,13 km,1998,National Electric Power Company of Jordan,324.8301519251894
6084,5773,Taino-Carib,taino-carib,186 km,1992 December,"AT&T,  Embratel,  Orange,  C&W Networks",723.3907413713247
5773,6084,Taino-Carib,taino-carib,186 km,1992 December,"AT&T,  Embratel,  Orange,  C&W Networks",723.3907413713247
5773,5758,Taino-Carib,taino-carib,186 km,1992 December,"AT&T,  Embratel,  Orange,  C&W Networks",723.3907413713247
5758,5773,Taino-Carib,taino-carib,186 km,1992 December,"AT&T,  Embratel,  Orange,  C&W Networks",723.3907413713247
8620,5982,Taiwan Strait Express-1 (TSE-1),taiwan-strait-express-1-tse-1,260 km,2013 January,"China Unicom,  Far Eastone Telecommunications,  Taiwan Mobile,  Chunghwa Telecom,  China Mobile,  Taiwan International Gateway Corporation",1917.3526971280014
5982,8620,Taiwan Strait Express-1 (TSE-1),taiwan-strait-express-1-tse-1,260 km,2013 January,"China Unicom,  Far Eastone Telecommunications,  Taiwan Mobile,  Chunghwa Telecom,  China Mobile,  Taiwan International Gateway Corporation",1917.3526971280014
3905,5811,Tamares North,tamares-north,345 km,2012 January,Tamares UK Group,22.198264682910203
5811,3905,Tamares North,tamares-north,345 km,2012 January,Tamares UK Group,22.198264682910203
3537,15386,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
15386,3537,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
15386,5923,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
5923,15386,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
5923,3084,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
3084,5923,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
3084,16556,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
16556,3084,Tampnet Offshore FOC Network,tampnet-offshore-foc-network,"1,751 km",1999 July,Tampnet,460.10194938423
6033,5789,Tangerine,tangerine,112 km,2000 September,Lumen,1587.0308090832364
5789,6033,Tangerine,tangerine,112 km,2000 September,Lumen,1587.0308090832364
9094,10687,Tanjun Pandan-Sungai Kakap Cable System,tanjun-pandan-sungai-kakap-cable-system,348 km,2019 Q4,Moratelindo,542.3243517234583
10687,9094,Tanjun Pandan-Sungai Kakap Cable System,tanjun-pandan-sungai-kakap-cable-system,348 km,2019 Q4,Moratelindo,542.3243517234583
3330,5963,Tannat,tannat,"2,000 km",2018 Q1,"Google,  Antel Uruguay",1856.0375606511727
5963,3330,Tannat,tannat,"2,000 km",2018 Q1,"Google,  Antel Uruguay",1856.0375606511727
5963,3411,Tannat,tannat,"2,000 km",2018 Q1,"Google,  Antel Uruguay",1856.0375606511727
3411,5963,Tannat,tannat,"2,000 km",2018 Q1,"Google,  Antel Uruguay",1856.0375606511727
16619,16618,Tarakan Selor Cable System (TSCS),tarakan-selor-cable-system-tscs,83 km,2014,Telkom Indonesia,1430.6016013935032
